country_eng,value_usd,value_baht,quantity,quantity_unit,year,month,hs_code,hs_description,data_type
Cambodia,27538045.96,910775260.85,20976.56,KGM,2020,8,17,Sugars,export
China,23163991.14,770574035.46,17597.46,KGM,2020,8,17,Sugars,export
"Korea, Republic of",17607227.58,603106703.81,12593.67,KGM,2020,8,17,Sugars,export
Japan,14208514.79,448342088.36,9488.36,KGM,2020,8,17,Sugars,export
Taiwan,10391668.07,326625029.42,7395.76,KGM,2020,8,17,Sugars,export
Philippines,9322842.38,286347438.08,5627.27,KGM,2020,8,17,Sugars,export
Singapore,6110987.3,202336794.7,5451.95,KGM,2020,8,17,Sugars,export
Malaysia,6305572.36,210317539.98,3852.31,KGM,2020,8,17,Sugars,export
India,4427330.2,150775325.69,2931.01,KGM,2020,8,17,Sugars,export
Vietnam,2707890.52,93400929.99,3212.01,KGM,2020,8,17,Sugars,export
Laos,2471717.97,86435419.8,2333.08,KGM,2020,8,17,Sugars,export
Myanmar,1732847.16,60682791.38,1476.8,KGM,2020,8,17,Sugars,export
Indonesia,54439859.65,1802247659.35,45524.23,KGM,2020,9,17,Sugars,export
Cambodia,29447862.96,976471284.86,22961.37,KGM,2020,9,17,Sugars,export
China,18685667.44,637066557.1,20379.81,KGM,2020,9,17,Sugars,export
"Korea, Republic of",14803810.48,500019393.21,11618.12,KGM,2020,9,17,Sugars,export
Japan,13781453.2,437794975.18,8252.11,KGM,2020,9,17,Sugars,export
Taiwan,10457269.98,335924333.57,8769.89,KGM,2020,9,17,Sugars,export
Philippines,7991644.36,279594754.48,5804.27,KGM,2020,9,17,Sugars,export
Singapore,6877385.76,215025233.69,4974.24,KGM,2020,9,17,Sugars,export
Malaysia,4722430.66,154611115.15,5266.41,KGM,2020,9,17,Sugars,export
India,3893594.23,124807937.74,3161.48,KGM,2020,9,17,Sugars,export
Vietnam,3343521.3,110411449.76,2715.08,KGM,2020,9,17,Sugars,export
Laos,2362375.12,75998932.56,2394.64,KGM,2020,9,17,Sugars,export
Myanmar,1894247.92,59519717.98,1485.24,KGM,2020,9,17,Sugars,export
Indonesia,57109490.61,1822678871.28,49274.77,KGM,2020,10,17,Sugars,export
Cambodia,22684267.19,733327259.92,19505.85,KGM,2020,10,17,Sugars,export
China,21337206.1,686475738.99,18068.34,KGM,2020,10,17,Sugars,export
"Korea, Republic of",17354326.41,587793986.62,11477.26,KGM,2020,10,17,Sugars,export
Japan,16214535.43,520874662.33,13031.7,KGM,2020,10,17,Sugars,export
Taiwan,11126073.75,366434037.53,8893.89,KGM,2020,10,17,Sugars,export
Philippines,8490675.81,291442987.97,7221.47,KGM,2020,10,17,Sugars,export
Singapore,6388184.86,226778606.33,6061.04,KGM,2020,10,17,Sugars,export
Malaysia,6052669.43,176282308.22,5270.0,KGM,2020,10,17,Sugars,export
India,4420000.04,152669572.77,3443.02,KGM,2020,10,17,Sugars,export
Vietnam,3084954.21,105970660.7,2612.09,KGM,2020,10,17,Sugars,export
Laos,2486306.17,81984931.99,2289.49,KGM,2020,10,17,Sugars,export
Myanmar,2044883.76,64059559.95,1783.27,KGM,2020,10,17,Sugars,export
Indonesia,50331342.49,1570248620.62,42942.25,KGM,2020,11,17,Sugars,export
Cambodia,30654801.06,1047765601.15,19742.97,KGM,2020,11,17,Sugars,export
China,21792149.51,666550527.5,20721.07,KGM,2020,11,17,Sugars,export
"Korea, Republic of",19462384.84,626126810.25,15506.51,KGM,2020,11,17,Sugars,export
Japan,12520706.95,384521436.1,11517.79,KGM,2020,11,17,Sugars,export
Taiwan,10271195.93,335031362.25,7394.95,KGM,2020,11,17,Sugars,export
Philippines,7661284.43,272413755.73,5923.21,KGM,2020,11,17,Sugars,export
Singapore,7356373.36,233096105.26,4489.57,KGM,2020,11,17,Sugars,export
Malaysia,5927081.43,183279440.15,4874.85,KGM,2020,11,17,Sugars,export
India,4380276.29,131791541.21,3379.57,KGM,2020,11,17,Sugars,export
Vietnam,3274308.98,108290362.02,2684.9,KGM,2020,11,17,Sugars,export
Laos,2369046.93,75964874.2,1983.67,KGM,2020,11,17,Sugars,export
Myanmar,1937465.48,63550903.47,1535.7,KGM,2020,11,17,Sugars,export
Indonesia,48847058.28,1675763453.87,45974.03,KGM,2020,12,17,Sugars,export
Cambodia,26809649.37,844346187.72,17858.65,KGM,2020,12,17,Sugars,export
China,22390004.42,763397873.95,16550.74,KGM,2020,12,17,Sugars,export
"Korea, Republic of",13499894.23,441947735.29,12766.89,KGM,2020,12,17,Sugars,export
Japan,11299062.78,381181228.83,9058.95,KGM,2020,12,17,Sugars,export
Taiwan,9571477.79,320802097.95,6794.51,KGM,2020,12,17,Sugars,export
Philippines,7349218.21,253403783.65,6189.35,KGM,2020,12,17,Sugars,export
Singapore,6995195.87,246161046.42,4473.52,KGM,2020,12,17,Sugars,export
Malaysia,4793469.84,153507388.04,3292.43,KGM,2020,12,17,Sugars,export
India,3719078.93,117060234.09,3089.7,KGM,2020,12,17,Sugars,export
Vietnam,2735044.77,86714452.26,2217.45,KGM,2020,12,17,Sugars,export
Laos,1923607.87,62377388.82,1390.47,KGM,2020,12,17,Sugars,export
Myanmar,1821538.19,56388444.89,1533.22,KGM,2020,12,17,Sugars,export
Indonesia,48438406.03,1598710253.55,41937.88,KGM,2021,1,17,Sugars,export
Cambodia,30806974.43,999632646.61,24315.33,KGM,2021,1,17,Sugars,export
China,25367876.28,839968908.1,17605.93,KGM,2021,1,17,Sugars,export
"Korea, Republic of",17380821.66,586434704.13,16349.88,KGM,2021,1,17,Sugars,export
Japan,12913517.56,419694004.56,10172.0,KGM,2021,1,17,Sugars,export
Taiwan,8852249.37,290216668.65,8163.47,KGM,2021,1,17,Sugars,export
Philippines,8786858.65,291270082.06,7209.5,KGM,2021,1,17,Sugars,export
Singapore,5855657.12,187921754.41,4776.73,KGM,2021,1,17,Sugars,export
Malaysia,5961874.48,194511178.26,4809.77,KGM,2021,1,17,Sugars,export
India,5188120.44,180857251.17,3987.34,KGM,2021,1,17,Sugars,export
Vietnam,3743090.22,125686846.18,2952.38,KGM,2021,1,17,Sugars,export
Laos,2293280.65,74914128.42,1956.3,KGM,2021,1,17,Sugars,export
Myanmar,2125637.88,71014192.78,1653.96,KGM,2021,1,17,Sugars,export
Indonesia,42689557.23,1412734325.64,45872.28,KGM,2021,2,17,Sugars,export
Cambodia,26523322.76,833673122.05,24030.26,KGM,2021,2,17,Sugars,export
China,23090964.06,732456533.83,19566.78,KGM,2021,2,17,Sugars,export
"Korea, Republic of",13509350.77,444497075.64,11645.0,KGM,2021,2,17,Sugars,export
Japan,13178449.82,421856473.73,10788.3,KGM,2021,2,17,Sugars,export
Taiwan,8806106.57,288401888.05,8242.32,KGM,2021,2,17,Sugars,export
Philippines,8626220.31,258516798.39,5905.15,KGM,2021,2,17,Sugars,export
Singapore,4997536.17,165877539.59,5145.56,KGM,2021,2,17,Sugars,export
Malaysia,5280411.85,161648859.24,4031.5,KGM,2021,2,17,Sugars,export
India,3288458.09,107396431.45,3386.56,KGM,2021,2,17,Sugars,export
Vietnam,3255926.25,102726475.89,2202.92,KGM,2021,2,17,Sugars,export
Laos,2715191.71,88932411.12,2236.25,KGM,2021,2,17,Sugars,export
Myanmar,2306858.34,80579272.05,1509.8,KGM,2021,2,17,Sugars,export
Indonesia,61730308.97,2123447569.18,48963.21,KGM,2021,3,17,Sugars,export
Cambodia,28324511.28,882724547.01,23213.26,KGM,2021,3,17,Sugars,export
China,28905867.4,1001492627.76,21998.39,KGM,2021,3,17,Sugars,export
"Korea, Republic of",19268057.71,614247689.57,17104.37,KGM,2021,3,17,Sugars,export
Japan,16596225.5,547738472.44,11507.14,KGM,2021,3,17,Sugars,export
Taiwan,12153885.75,416028473.23,11594.67,KGM,2021,3,17,Sugars,export
Philippines,9891671.9,328754631.69,6775.9,KGM,2021,3,17,Sugars,export
Singapore,7480096.25,245205773.39,7062.61,KGM,2021,3,17,Sugars,export
Malaysia,6844704.99,240236591.78,4078.6,KGM,2021,3,17,Sugars,export
India,4141156.21,131289163.62,3996.66,KGM,2021,3,17,Sugars,export
Vietnam,4009753.38,138555911.08,2672.04,KGM,2021,3,17,Sugars,export
Laos,3276348.66,110960515.23,2242.59,KGM,2021,3,17,Sugars,export
Myanmar,2480414.55,78006546.67,1611.77,KGM,2021,3,17,Sugars,export
Indonesia,55650771.87,1746647375.57,42604.41,KGM,2021,4,17,Sugars,export
Cambodia,34046009.98,1036905168.1,26600.14,KGM,2021,4,17,Sugars,export
China,25877351.16,887393767.28,18783.84,KGM,2021,4,17,Sugars,export
"Korea, Republic of",18601702.52,618604223.03,12694.17,KGM,2021,4,17,Sugars,export
Japan,16527036.0,538824775.76,11038.99,KGM,2021,4,17,Sugars,export
Taiwan,10631915.52,343973967.15,10744.9,KGM,2021,4,17,Sugars,export
Philippines,8674339.03,283552658.2,7433.29,KGM,2021,4,17,Sugars,export
Singapore,8327405.2,290088781.65,7142.33,KGM,2021,4,17,Sugars,export
Malaysia,5994764.78,211212048.01,5168.8,KGM,2021,4,17,Sugars,export
India,5388410.86,182604449.32,3346.61,KGM,2021,4,17,Sugars,export
Vietnam,4060359.73,141566173.16,3462.84,KGM,2021,4,17,Sugars,export
Laos,2791990.24,95936729.98,2286.49,KGM,2021,4,17,Sugars,export
Myanmar,2371899.23,72344293.48,1370.09,KGM,2021,4,17,Sugars,export
Indonesia,67813965.18,2100589682.62,56003.28,KGM,2021,5,17,Sugars,export
Cambodia,35295352.85,1110613766.19,24838.15,KGM,2021,5,17,Sugars,export
China,26265976.69,842510975.34,18993.81,KGM,2021,5,17,Sugars,export
"Korea, Republic of",16160565.28,547530909.16,15759.13,KGM,2021,5,17,Sugars,export
Japan,13757594.3,437395497.72,12745.98,KGM,2021,5,17,Sugars,export
Taiwan,12722545.0,433429541.73,6890.47,KGM,2021,5,17,Sugars,export
Philippines,7805860.21,249292813.23,7439.73,KGM,2021,5,17,Sugars,export
Singapore,7663241.17,271970011.4,5192.77,KGM,2021,5,17,Sugars,export
Malaysia,5541745.88,197797273.51,4350.66,KGM,2021,5,17,Sugars,export
India,4923928.68,161538434.46,3241.65,KGM,2021,5,17,Sugars,export
Vietnam,3881297.54,123668254.58,2535.99,KGM,2021,5,17,Sugars,export
Laos,3171610.93,103764818.62,2930.61,KGM,2021,5,17,Sugars,export
Myanmar,2357895.62,81686549.5,1721.36,KGM,2021,5,17,Sugars,export
Indonesia,70725541.67,2345807671.46,56813.35,KGM,2021,6,17,Sugars,export
Cambodia,27250866.79,901622032.21,29332.53,KGM,2021,6,17,Sugars,export
China,27505670.97,916936874.46,23927.08,KGM,2021,6,17,Sugars,export
"Korea, Republic of",18104968.37,545753646.47,15593.68,KGM,2021,6,17,Sugars,export
Japan,16357518.0,495740383.48,15045.31,KGM,2021,6,17,Sugars,export
Taiwan,12319956.75,421644796.94,10511.38,KGM,2021,6,17,Sugars,export
Philippines,9004697.67,289225684.84,6754.98,KGM,2021,6,17,Sugars,export
Singapore,9074677.32,282912589.34,5156.37,KGM,2021,6,17,Sugars,export
Malaysia,6189587.06,203869467.44,4582.14,KGM,2021,6,17,Sugars,export
India,5553623.45,182050279.92,3330.04,KGM,2021,6,17,Sugars,export
Vietnam,4051154.64,124096437.76,3113.37,KGM,2021,6,17,Sugars,export
Laos,3036714.91,103097248.51,2397.2,KGM,2021,6,17,Sugars,export
Myanmar,2534771.06,82175491.79,1583.73,KGM,2021,6,17,Sugars,export
Indonesia,60418376.88,2020298068.75,62814.59,KGM,2021,7,17,Sugars,export
Cambodia,28373745.83,920222485.9,23068.59,KGM,2021,7,17,Sugars,export
China,28833287.78,960169357.29,23555.32,KGM,2021,7,17,Sugars,export
"Korea, Republic of",19458091.57,638352779.43,15640.51,KGM,2021,7,17,Sugars,export
Japan,13065173.26,419837831.31,12626.44,KGM,2021,7,17,Sugars,export
Taiwan,9953999.96,333130072.86,12307.99,KGM,2021,7,17,Sugars,export
Philippines,9552500.51,325695692.39,7292.11,KGM,2021,7,17,Sugars,export
Singapore,7025971.29,221822164.77,6121.34,KGM,2021,7,17,Sugars,export
Malaysia,6818913.97,236288950.58,4583.22,KGM,2021,7,17,Sugars,export
India,4722645.64,158679893.85,4170.65,KGM,2021,7,17,Sugars,export
Vietnam,4396049.82,151041391.07,2823.14,KGM,2021,7,17,Sugars,export
Laos,2587696.81,83274974.01,2557.17,KGM,2021,7,17,Sugars,export
Myanmar,2050016.88,65680524.46,1703.42,KGM,2021,7,17,Sugars,export
Indonesia,64220429.24,2126983118.51,49105.74,KGM,2021,8,17,Sugars,export
Cambodia,30034899.45,978128576.65,24703.78,KGM,2021,8,17,Sugars,export
China,29181633.22,1000360817.44,25263.26,KGM,2021,8,17,Sugars,export
"Korea, Republic of",20957409.42,701398394.71,17222.55,KGM,2021,8,17,Sugars,export
Japan,15861710.51,501678595.25,14517.49,KGM,2021,8,17,Sugars,export
Taiwan,9767064.12,342869672.59,8598.13,KGM,2021,8,17,Sugars,export
Philippines,9535901.49,310766208.6,8119.55,KGM,2021,8,17,Sugars,export
Singapore,8648419.65,284508029.88,6606.39,KGM,2021,8,17,Sugars,export
Malaysia,6952873.91,233325353.95,4947.79,KGM,2021,8,17,Sugars,export
India,4827257.5,153372126.14,3879.81,KGM,2021,8,17,Sugars,export
Vietnam,4005832.36,138981874.04,3062.67,KGM,2021,8,17,Sugars,export
Laos,2723799.17,82758861.09,2899.94,KGM,2021,8,17,Sugars,export
Myanmar,2588519.71,87620054.86,1767.68,KGM,2021,8,17,Sugars,export
Indonesia,65969564.54,2311436840.15,44241.35,KGM,2021,9,17,Sugars,export
Cambodia,35983222.03,1152882476.9,28324.9,KGM,2021,9,17,Sugars,export
China,31585935.08,936792429.04,19773.79,KGM,2021,9,17,Sugars,export
"Korea, Republic of",17608371.2,561139077.58,14847.89,KGM,2021,9,17,Sugars,export
Japan,15969028.66,511412016.61,12730.24,KGM,2021,9,17,Sugars,export
Taiwan,9871359.37,321835809.67,10247.94,KGM,2021,9,17,Sugars,export
Philippines,9319472.63,304157316.6,9357.98,KGM,2021,9,17,Sugars,export
Singapore,8396359.36,258315748.45,7315.76,KGM,2021,9,17,Sugars,export
Malaysia,6662901.01,218962960.05,5850.49,KGM,2021,9,17,Sugars,export
India,4355720.87,144973548.17,3774.82,KGM,2021,9,17,Sugars,export
Vietnam,3294391.84,118467336.51,2797.02,KGM,2021,9,17,Sugars,export
Laos,3500804.68,120075767.93,3146.72,KGM,2021,9,17,Sugars,export
Myanmar,2602913.35,87384540.7,1929.09,KGM,2021,9,17,Sugars,export
Indonesia,78647514.03,2615046786.82,60394.04,KGM,2021,10,17,Sugars,export
Cambodia,33752091.23,1086882684.52,29118.18,KGM,2021,10,17,Sugars,export
China,31548965.45,1024367103.1,22027.27,KGM,2021,10,17,Sugars,export
"Korea, Republic of",19259030.22,615796099.7,16265.81,KGM,2021,10,17,Sugars,export
Japan,20077357.11,674142498.1,12263.01,KGM,2021,10,17,Sugars,export
Taiwan,11659510.26,389834246.02,10361.18,KGM,2021,10,17,Sugars,export
Philippines,8395970.86,265043926.02,6860.08,KGM,2021,10,17,Sugars,export
Singapore,7467040.82,249129381.54,6938.11,KGM,2021,10,17,Sugars,export
Malaysia,6138597.14,198668833.82,5576.94,KGM,2021,10,17,Sugars,export
India,5100353.93,172042512.47,3810.49,KGM,2021,10,17,Sugars,export
Vietnam,4994875.13,175270599.23,3753.52,KGM,2021,10,17,Sugars,export
Laos,2952613.86,99939641.99,2524.74,KGM,2021,10,17,Sugars,export
Myanmar,2964306.41,93259047.69,2221.48,KGM,2021,10,17,Sugars,export
Indonesia,64485714.11,2112101285.43,56090.57,KGM,2021,11,17,Sugars,export
Cambodia,31015497.8,1022839816.92,26027.15,KGM,2021,11,17,Sugars,export
China,26294578.86,850381872.31,26383.21,KGM,2021,11,17,Sugars,export
"Korea, Republic of",20914600.04,686260355.5,18947.37,KGM,2021,11,17,Sugars,export
Japan,18506296.77,622726409.36,11817.97,KGM,2021,11,17,Sugars,export
Taiwan,13701445.42,448481817.13,9105.37,KGM,2021,11,17,Sugars,export
Philippines,9952952.14,335535937.34,8293.44,KGM,2021,11,17,Sugars,export
Singapore,7659126.54,271033336.58,6693.02,KGM,2021,11,17,Sugars,export
Malaysia,7452081.58,243763778.13,5907.05,KGM,2021,11,17,Sugars,export
India,6132579.44,202719332.84,4544.83,KGM,2021,11,17,Sugars,export
Vietnam,4306370.06,144651217.92,3185.2,KGM,2021,11,17,Sugars,export
Laos,3570713.73,116865797.49,2924.0,KGM,2021,11,17,Sugars,export
Myanmar,2155534.07,73417900.55,2081.16,KGM,2021,11,17,Sugars,export
Indonesia,52786288.69,1848164030.42,46299.38,KGM,2021,12,17,Sugars,export
Cambodia,25735113.37,906666283.07,22607.91,KGM,2021,12,17,Sugars,export
China,26002735.53,857816011.67,19186.52,KGM,2021,12,17,Sugars,export
"Korea, Republic of",19795189.48,670985129.51,14270.77,KGM,2021,12,17,Sugars,export
Japan,14971743.6,508924183.77,12147.67,KGM,2021,12,17,Sugars,export
Taiwan,10647544.11,358945677.84,7782.03,KGM,2021,12,17,Sugars,export
Philippines,8660591.56,292637733.41,6643.87,KGM,2021,12,17,Sugars,export
Singapore,8248251.66,272296845.5,5742.66,KGM,2021,12,17,Sugars,export
Malaysia,5159724.36,171983600.6,4555.87,KGM,2021,12,17,Sugars,export
India,4379428.31,149289291.63,3358.15,KGM,2021,12,17,Sugars,export
Vietnam,3678213.41,122527096.14,3834.46,KGM,2021,12,17,Sugars,export
Laos,2122083.13,71722545.15,2028.16,KGM,2021,12,17,Sugars,export
Myanmar,2053044.96,63934191.92,1632.93,KGM,2021,12,17,Sugars,export
Indonesia,60898121.43,2044883012.39,52347.83,KGM,2022,1,17,Sugars,export
Cambodia,28712386.97,896198194.52,28050.81,KGM,2022,1,17,Sugars,export
China,29201921.87,922735839.77,23286.56,KGM,2022,1,17,Sugars,export
"Korea, Republic of",17878457.81,574974353.65,16720.05,KGM,2022,1,17,Sugars,export
Japan,15682121.71,528780847.46,13844.2,KGM,2022,1,17,Sugars,export
Taiwan,10891782.53,344157751.32,9530.33,KGM,2022,1,17,Sugars,export
Philippines,10426445.44,330855689.25,9088.47,KGM,2022,1,17,Sugars,export
Singapore,7968420.43,263247259.37,7098.69,KGM,2022,1,17,Sugars,export
Malaysia,6753730.58,212167057.9,5147.41,KGM,2022,1,17,Sugars,export
India,4853036.44,162438108.76,4355.82,KGM,2022,1,17,Sugars,export
Vietnam,4645595.16,155945991.62,2517.64,KGM,2022,1,17,Sugars,export
Laos,2990143.58,104659893.0,2289.1,KGM,2022,1,17,Sugars,export
Myanmar,2336849.81,78320371.47,1837.47,KGM,2022,1,17,Sugars,export
Indonesia,55741969.34,1998720032.55,66064.22,KGM,2022,2,17,Sugars,export
Cambodia,38765934.99,1266682231.37,29817.35,KGM,2022,2,17,Sugars,export
China,27734986.28,953376630.91,28423.37,KGM,2022,2,17,Sugars,export
"Korea, Republic of",23196536.7,775944765.59,18468.86,KGM,2022,2,17,Sugars,export
Japan,16823962.62,547982786.89,18470.23,KGM,2022,2,17,Sugars,export
Taiwan,12750134.19,420195861.89,12087.52,KGM,2022,2,17,Sugars,export
Philippines,10634511.82,361764002.8,9970.7,KGM,2022,2,17,Sugars,export
Singapore,9526606.02,320101681.43,5894.74,KGM,2022,2,17,Sugars,export
Malaysia,6388866.59,212515820.42,5372.27,KGM,2022,2,17,Sugars,export
India,5308084.68,181303202.98,4596.49,KGM,2022,2,17,Sugars,export
Vietnam,4814896.55,175955518.74,2978.7,KGM,2022,2,17,Sugars,export
Laos,3542853.94,103552415.35,3254.82,KGM,2022,2,17,Sugars,export
Myanmar,2593012.2,82219106.21,1757.43,KGM,2022,2,17,Sugars,export
Indonesia,79789687.02,2790327180.24,60959.45,KGM,2022,3,17,Sugars,export
Cambodia,46716032.98,1507449408.1,28071.08,KGM,2022,3,17,Sugars,export
China,31151179.35,1035420512.35,31640.05,KGM,2022,3,17,Sugars,export
"Korea, Republic of",24889064.09,809721986.75,20591.27,KGM,2022,3,17,Sugars,export
Japan,18147240.14,591590727.1,15974.94,KGM,2022,3,17,Sugars,export
Taiwan,15401868.68,512567072.18,9576.17,KGM,2022,3,17,Sugars,export
Philippines,11087478.63,380939537.18,9699.57,KGM,2022,3,17,Sugars,export
Singapore,9371546.89,284790590.18,9078.9,KGM,2022,3,17,Sugars,export
Malaysia,9164453.31,290239295.29,7294.96,KGM,2022,3,17,Sugars,export
India,5431218.61,186736528.66,3908.79,KGM,2022,3,17,Sugars,export
Vietnam,4797828.56,150247731.94,3777.09,KGM,2022,3,17,Sugars,export
Laos,4688664.6,154895892.32,2804.85,KGM,2022,3,17,Sugars,export
Myanmar,3041358.03,97623529.36,2267.71,KGM,2022,3,17,Sugars,export
Indonesia,78871254.43,2561692146.3,69960.89,KGM,2022,4,17,Sugars,export
Cambodia,47603896.96,1624776229.98,29703.61,KGM,2022,4,17,Sugars,export
China,29536170.8,938528419.05,25991.05,KGM,2022,4,17,Sugars,export
"Korea, Republic of",22767123.96,747552122.28,21170.29,KGM,2022,4,17,Sugars,export
Japan,15808199.44,525844330.32,20301.27,KGM,2022,4,17,Sugars,export
Taiwan,15357182.87,529566211.05,14215.57,KGM,2022,4,17,Sugars,export
Philippines,11918014.98,403384029.22,7524.86,KGM,2022,4,17,Sugars,export
Singapore,9251259.06,294520812.35,9407.41,KGM,2022,4,17,Sugars,export
Malaysia,7819475.43,243236957.95,5495.62,KGM,2022,4,17,Sugars,export
India,6075154.27,196143500.31,4794.46,KGM,2022,4,17,Sugars,export
Vietnam,6169283.78,203681155.65,4391.38,KGM,2022,4,17,Sugars,export
Laos,2965706.11,111189673.51,3600.42,KGM,2022,4,17,Sugars,export
Myanmar,3013354.07,100178916.73,2217.9,KGM,2022,4,17,Sugars,export
Indonesia,71604861.02,2524094869.42,70560.17,KGM,2022,5,17,Sugars,export
Cambodia,38979959.55,1281678854.93,30864.95,KGM,2022,5,17,Sugars,export
China,34727938.27,1125954196.72,23940.4,KGM,2022,5,17,Sugars,export
"Korea, Republic of",24581633.22,853795392.47,24317.62,KGM,2022,5,17,Sugars,export
Japan,23810886.36,793109060.08,18321.27,KGM,2022,5,17,Sugars,export
Taiwan,14298661.92,479315228.79,14529.74,KGM,2022,5,17,Sugars,export
Philippines,10970593.96,341233547.76,8928.29,KGM,2022,5,17,Sugars,export
Singapore,8302318.08,258560644.07,8746.28,KGM,2022,5,17,Sugars,export
Malaysia,7724948.39,252746102.28,6716.49,KGM,2022,5,17,Sugars,export
India,5820350.33,178743064.8,5927.91,KGM,2022,5,17,Sugars,export
Vietnam,4448166.89,142611791.45,4407.9,KGM,2022,5,17,Sugars,export
Laos,3900370.64,130690896.0,2909.84,KGM,2022,5,17,Sugars,export
Myanmar,3204457.39,102945002.91,2542.84,KGM,2022,5,17,Sugars,export
Indonesia,78836373.87,2715898078.23,66855.83,KGM,2022,6,17,Sugars,export
Cambodia,49302338.54,1664378222.25,38642.23,KGM,2022,6,17,Sugars,export
China,40954319.55,1307644581.35,25601.97,KGM,2022,6,17,Sugars,export
"Korea, Republic of",28033708.74,939304721.89,21007.35,KGM,2022,6,17,Sugars,export
Japan,23396691.35,733803409.73,18733.32,KGM,2022,6,17,Sugars,export
Taiwan,16001054.72,509377942.99,11372.9,KGM,2022,6,17,Sugars,export
Philippines,10598234.22,321368540.77,10392.54,KGM,2022,6,17,Sugars,export
Singapore,11074689.11,374274702.18,9913.3,KGM,2022,6,17,Sugars,export
Malaysia,8568028.6,286953289.9,8074.66,KGM,2022,6,17,Sugars,export
India,5841311.14,209934019.21,5191.06,KGM,2022,6,17,Sugars,export
Vietnam,4745285.32,160971290.99,3556.07,KGM,2022,6,17,Sugars,export
Laos,4166410.78,129622167.69,3191.86,KGM,2022,6,17,Sugars,export
Myanmar,2573086.25,91144860.21,2110.22,KGM,2022,6,17,Sugars,export
Indonesia,83492507.57,2903546206.23,51110.46,KGM,2022,7,17,Sugars,export
Cambodia,46942881.26,1519362825.91,38357.37,KGM,2022,7,17,Sugars,export
China,35577633.87,1248830797.24,29731.38,KGM,2022,7,17,Sugars,export
"Korea, Republic of",24665482.44,839699728.99,19000.35,KGM,2022,7,17,Sugars,export
Japan,23418001.35,796344588.49,16607.46,KGM,2022,7,17,Sugars,export
Taiwan,15844940.02,503173225.8,12157.08,KGM,2022,7,17,Sugars,export
Philippines,11088636.61,349690259.81,9288.22,KGM,2022,7,17,Sugars,export
Singapore,10741954.46,357771686.01,9577.62,KGM,2022,7,17,Sugars,export
Malaysia,7587265.58,253758542.13,7371.55,KGM,2022,7,17,Sugars,export
India,6577632.21,228244264.25,4701.51,KGM,2022,7,17,Sugars,export
Vietnam,5812200.44,198066293.68,4086.04,KGM,2022,7,17,Sugars,export
Laos,4638572.22,152507636.17,3156.0,KGM,2022,7,17,Sugars,export
Myanmar,3158754.62,106331557.59,2176.73,KGM,2022,7,17,Sugars,export
Indonesia,94874895.47,3179236407.93,67669.99,KGM,2022,8,17,Sugars,export
Cambodia,49055882.2,1645353788.36,32755.57,KGM,2022,8,17,Sugars,export
China,35511474.3,1190090352.57,27967.19,KGM,2022,8,17,Sugars,export
"Korea, Republic of",27547257.2,912206434.54,22951.72,KGM,2022,8,17,Sugars,export
Japan,22519330.36,778940610.8,20655.31,KGM,2022,8,17,Sugars,export
Taiwan,16684920.38,543121638.06,13693.32,KGM,2022,8,17,Sugars,export
Philippines,12705520.17,420952628.11,10939.23,KGM,2022,8,17,Sugars,export
Singapore,11612433.65,381437684.69,9916.11,KGM,2022,8,17,Sugars,export
Malaysia,6877960.32,220240944.34,8566.76,KGM,2022,8,17,Sugars,export
India,6581512.13,231099664.78,5615.27,KGM,2022,8,17,Sugars,export
Vietnam,6351179.08,220922808.85,4115.76,KGM,2022,8,17,Sugars,export
Laos,4388887.62,152077883.75,4576.31,KGM,2022,8,17,Sugars,export
Myanmar,3170478.08,92134458.9,2336.46,KGM,2022,8,17,Sugars,export
Indonesia,93664943.95,3195678416.35,78690.69,KGM,2022,9,17,Sugars,export
Cambodia,33547482.47,1131262547.16,29799.56,KGM,2022,9,17,Sugars,export
China,45242784.13,1567086863.66,30506.02,KGM,2022,9,17,Sugars,export
"Korea, Republic of",24583936.66,801141569.05,22481.48,KGM,2022,9,17,Sugars,export
Japan,24541375.96,871599704.81,16412.17,KGM,2022,9,17,Sugars,export
Taiwan,15945933.15,501428463.21,11472.0,KGM,2022,9,17,Sugars,export
Philippines,12342526.97,396010348.54,10997.62,KGM,2022,9,17,Sugars,export
Singapore,10068215.16,283754240.39,9711.41,KGM,2022,9,17,Sugars,export
Malaysia,8397300.36,266170643.07,5895.7,KGM,2022,9,17,Sugars,export
India,6741283.78,219473623.61,5135.04,KGM,2022,9,17,Sugars,export
Vietnam,6136396.6,219125109.82,4380.08,KGM,2022,9,17,Sugars,export
Laos,4699706.34,168724805.58,3102.65,KGM,2022,9,17,Sugars,export
Myanmar,3381946.33,110254347.47,3223.6,KGM,2022,9,17,Sugars,export
Indonesia,92708945.97,3036016740.69,75945.52,KGM,2022,10,17,Sugars,export
Cambodia,50865666.17,1503582000.46,44472.93,KGM,2022,10,17,Sugars,export
China,42702580.72,1243105745.44,28197.51,KGM,2022,10,17,Sugars,export
"Korea, Republic of",29661935.37,1009104699.51,23968.96,KGM,2022,10,17,Sugars,export
Japan,23400150.2,751037807.84,19945.75,KGM,2022,10,17,Sugars,export
Taiwan,17367871.04,608386695.39,14672.0,KGM,2022,10,17,Sugars,export
Philippines,13597157.12,447579547.2,10552.39,KGM,2022,10,17,Sugars,export
Singapore,9934947.94,306135730.56,9858.72,KGM,2022,10,17,Sugars,export
